Rank,Symbol,Rating,Name,Score,3 Months Perf,Creation date
935,EAF,BB,GrafTech International Ltd. Common Stock,99.533,44.44,2/6/2021
936,WES,BB,"Western Gas Partners, LP Limited Partner Interest",99.407,104.11,2/5/2021
937,TPR,BB,"Tapestry, Inc. Common Stock",99.412,54.4,2/5/2021
938,VNOM,BB,Viper Energy Partners LP - Common Unit,99.403,97.47,2/2/2021
939,SBSW,BB,D/B/A Sibanye-Stillwater Limited ADS,99.398,16.94,2/1/2021
940,PM,BB,Philip Morris International Inc Common Stock,99.407,19.63,2/3/2021
941,NHC,BB,National HealthCare Corporation Common Stock,99.395,-0.53,2/4/2021
942,OKTA,BB,"Okta, Inc. - Class A Common Stock",99.393,22.6,2/5/2021
943,BDC,BB,Belden Inc Common Stock,99.391,35.61,2/3/2021
944,TSN,BB,"Tyson Foods, Inc. Common Stock",99.388,15.61,2/4/2021
945,MC,BB,Moelis & Company Class A Common Stock,99.388,41.21,1/30/2021
946,GES,BB,"Guess?, Inc. Common Stock",99.388,82.76,1/31/2021
947,MOR,BB,MorphoSys AG - American Depositary Shares,99.387,5.78,1/27/2021
948,WDFC,BB,WD-40 Company - Common Stock,99.387,16.42,2/5/2021
949,EIDX,BB,"Eidos Therapeutics, Inc. - Common Stock",99.384,68.99,1/30/2021
950,EGOV,BB,NIC Inc. - Common Stock,99.383,22.34,2/3/2021
951,WB,BB,Weibo Corporation - American Depositary Share,99.379,15.62,1/28/2021
952,ISBC,BB,"Investors Bancorp, Inc. - Common Stock",99.398,48.85,2/4/2021
953,CRUS,BB,"Cirrus Logic, Inc. - Common Stock",99.389,15.62,2/4/2021
954,BRC,BB,Brady Corporation Common Stock,99.379,23.39,2/3/2021
955,VTRS,BB,Viatris Inc. - Common Stock,99.376,145.78,2/4/2021
956,FBP,BB,First BanCorp. New Common Stock,99.375,37.66,2/5/2021
957,GDOT,BB,"Green Dot Corporation Class A Common Stock, $0.00",99.375,-2.83,2/5/2021
958,GFL,BB,"GFL Environmental Inc. Subordinate voting shares,",99.379,42.57,2/3/2021
959,INOV,BB,"Inovalon Holdings, Inc. - Class A Common Stock",99.373,37.21,1/27/2021
960,MSC,BB,Studio City International Holdings Limited Americ,99.373,-9.36,2/5/2021
961,AXL,BB,"American Axle & Manufacturing Holdings, Inc. Comm",99.372,9.39,1/31/2021
962,CSII,BB,"Cardiovascular Systems, Inc. - Common Stock",99.367,18.23,1/31/2021
963,BMRN,BB,BioMarin Pharmaceutical Inc. - Common Stock,99.365,11.16,2/5/2021
964,CLX,BB,Clorox Company (The) Common Stock,99.358,-12.3,2/5/2021
965,WSM,BB,"Williams-Sonoma, Inc. Common Stock (DE)",99.356,27.01,1/21/2021
966,MAT,BB,"Mattel, Inc. - Common Stock",99.361,25.32,2/2/2021
967,OLLI,BB,"Ollie's Bargain Outlet Holdings, Inc. - Common St",99.359,-0.72,1/24/2021
968,INGN,BB,"Inogen, Inc - Common Stock",99.404,81.5,2/4/2021
969,IBM,BB,International Business Machines Corporation Commo,99.353,6.8,1/26/2021
970,APLS,BB,"Apellis Pharmaceuticals, Inc. - Common Stock",99.355,33.14,1/31/2021
971,SSD,BB,"Simpson Manufacturing Company, Inc. Common Stock",99.354,7.37,1/21/2021
972,MU,BB,"Micron Technology, Inc. - Common Stock",99.349,47.75,1/27/2021
973,RLAY,BB,"Relay Therapeutics, Inc. - Common Stock",99.346,13.11,2/2/2021
974,XLRN,BB,Acceleron Pharma Inc. - Common Stock,99.346,12.85,2/3/2021
975,COUP,BB,Coupa Software Incorporated - Common Stock,99.347,16.74,2/3/2021
976,SVMK,BB,SVMK Inc. - Common Stock,99.345,28.19,1/29/2021
977,CVE,BB,Cenovus Energy Inc Common Stock,99.344,70.28,1/27/2021
978,MFGP,BB,Micro Focus Intl PLC ADS each representing One Or,99.341,143.48,2/4/2021
979,JNPR,BB,"Juniper Networks, Inc. Common Stock",99.34,19.23,1/30/2021
980,FB,BB,"Facebook, Inc. - Class A Common Stock",99.342,-8.65,1/30/2021
981,SOGO,BB,"Sogou Inc. American Depositary Shares, each repre",99.321,-6.84,2/5/2021
982,NTRA,BB,"Natera, Inc. - Common Stock",99.327,44.08,2/2/2021
983,GH,BB,"Guardant Health, Inc. - Common Stock",99.339,43.94,2/3/2021
984,ALXN,BB,"Alexion Pharmaceuticals, Inc. - Common Stock",99.332,25.03,1/27/2021
985,DRH,BB,Diamondrock Hospitality Company Common Stock,99.33,80.74,1/26/2021
986,WK,BB,Workiva Inc. Class A Common Stock,99.327,33.71,2/3/2021
987,TEX,BB,Terex Corporation Common Stock,99.327,44.75,1/17/2021
988,MELI,BB,"MercadoLibre, Inc. - Common Stock",99.332,29.33,1/26/2021
989,ESI,BB,Element Solutions Inc. Common Stock,99.327,45.91,1/26/2021
990,GGG,BB,Graco Inc. Common Stock,99.325,8.89,1/26/2021
991,NMIH,BB,NMI Holdings Inc - Common Stock,99.324,0.09,1/23/2021
992,CIEN,BB,Ciena Corporation Common Stock,99.33,31.01,1/25/2021
993,SGMS,BB,Scientific Games Corp - Class A Common Stock,99.319,31.06,2/3/2021
994,BERY,BB,"Berry Global Group, Inc. Common Stock",99.297,14.97,2/5/2021
995,NLY,BB,Annaly Capital Management Inc Common Stock,99.317,18.3,1/29/2021
996,KRO,BB,Kronos Worldwide Inc Common Stock,99.321,7.31,1/23/2021
997,DOCU,BB,"DocuSign, Inc. - Common Stock",99.321,4.98,1/20/2021
998,ATKR,BB,Atkore International Group Inc. Common Stock,99.288,138.11,2/4/2021
999,BMA,BB,Banco Macro S.A.  ADR (representing Ten Class B C,99.316,-47.27,2/5/2021
1000,IFF,BB,"Internationa Flavors & Fragrances, Inc. Common St",99.307,17.05,2/4/2021
1001,BSIG,BB,BrightSphere Investment Group plc Ordinary Shares,99.31,36.34,1/13/2021
1002,CVLT,BB,"Commvault Systems, Inc. - Common Stock",99.292,48.29,2/6/2021
1003,UPLD,BB,"Upland Software, Inc. - Common Stock",99.305,9.51,1/25/2021
1004,CARG,BB,"CarGurus, Inc. - Class A Common Stock",99.304,38.42,2/3/2021
1005,SMCI,BB,"Super Micro Computer, Inc. - Common Stock",99.304,11.73,2/6/2021
1005,UBER,BB,"Uber Technologies, Inc. Common Stock",99.304,14.38,2/3/2021
1006,MNR,BB,Monmouth Real Estate Investment Corporation Class,99.302,29.71,2/4/2021
1007,GE,BB,General Electric Company Common Stock,99.306,40.91,2/5/2021
1008,PYPL,BB,"PayPal Holdings, Inc. - Common Stock",99.297,32.94,2/6/2021
1009,GAB,BB,"Gabelli Equity Trust, Inc. (The) Common Stock",99.298,12.46,2/6/2021
1010,BUR,BB,Burcon NutraScience Corp - Ordinary Shares,99.297,-8.23,1/30/2021
1011,VGR,BB,Vector Group Ltd. Common Stock,99.293,25.28,1/20/2021
1012,MGA,BB,"Magna International, Inc. Common Stock",99.296,38.88,1/24/2021
1013,BIIB,BB,Biogen Inc. - Common Stock,99.293,-18.92,2/4/2021
1014,PBCT,BB-,"People's United Financial, Inc. - Common Stock",99.3,38.42,2/6/2021
1015,BV,BB-,"Bazaarvoice, Inc. - Common Stock",99.289,17.39,2/5/2021
1016,ALVR,BB-,"AlloVir, Inc. - Common Stock",99.288,23.14,2/6/2021
1017,MRVL,BB-,Marvell Technology Group Ltd. - Common Stock,99.287,11.17,2/6/2021
1018,TRQ,BB-,Turquoise Hill Resources Ltd. Ordinary Shares,99.274,37.05,2/2/2021
1019,QSR,BB-,Restaurant Brands International Inc. Common Share,99.284,11.36,2/4/2021
1020,PIPR,BB-,Piper Sandler Companies Common Stock,99.286,20.16,2/6/2021
1021,CLH,BB-,"Clean Harbors, Inc. Common Stock",99.285,25.97,2/5/2021
1022,DECK,BB-,Deckers Outdoor Corporation Common Stock,99.278,17.18,1/28/2021
1023,USAC,BB-,"USA Compression Partners, LP Common Units Represe",99.28,51.32,2/6/2021
1024,NEU,BB-,NewMarket Corp Common Stock,99.284,8.76,2/6/2021
1025,TPX,BB-,"Tempur Sealy International, Inc. Common Stock",99.278,16.74,2/6/2021
1026,LSCC,BB-,Lattice Semiconductor Corporation - Common Stock,99.268,10.02,2/2/2021
1027,HTGC,BB-,"Hercules Capital, Inc. Common Stock",99.266,37.37,2/1/2021
1028,FAF,BB-,First American Corporation (New) Common Stock,99.266,12.45,2/3/2021
1029,MDB,BB-,"MongoDB, Inc. - Class A Common Stock",99.26,35.95,2/5/2021
1030,INSM,BB-,"Insmed, Inc. - Common Stock",99.261,30.37,2/3/2021
1031,NBIX,BB-,"Neurocrine Biosciences, Inc. - Common Stock",99.256,20.78,2/5/2021
1032,PJT,BB-,PJT Partners Inc. Class A Common Stock,99.253,2.79,1/17/2021
1033,VRTS,BB-,"Virtus Investment Partners, Inc. - Common Stock",99.288,42.97,2/3/2021
1034,BPY,BB-,Brookfield Property Partners L.P. Limited Partner,99.248,24.4,1/25/2021
1035,ARGX,BB-,argenx SE - American Depositary Shares,99.213,28.9,2/3/2021
1036,GTLS,BB-,"Chart Industries, Inc. - Common Stock",99.248,68.36,2/1/2021
1037,SWTX,BB-,"SpringWorks Therapeutics, Inc. - common stock",99.269,54.04,2/5/2021
1038,intc,BB-,Intel Corporation - Common Stock,99.249,28.42,1/23/2021
1039,RTLR,BB-,Rattler Midstream LP - Common Units Representing,99.242,48.3,2/5/2021
1040,SQM,BB-,Sociedad Quimica y Minera S.A. Common Stock,99.245,27.36,2/3/2021
1041,LMT,BB-,Lockheed Martin Corporation Common Stock,99.239,-6.6,1/29/2021
1042,MATX,BB-,"Matson, Inc. Common Stock",99.233,13.96,2/5/2021
1043,FIX,BB-,"Comfort Systems USA, Inc. Common Stock",99.271,24.68,1/30/2021
1044,MNRO,BB-,"Monro, Inc.  - Common Stock",99.274,52.65,1/26/2021
1045,CORT,BB-,Corcept Therapeutics Incorporated - Common Stock,99.237,62.58,1/26/2021
1046,LVS,BB-,Las Vegas Sands Corp. Common Stock,99.234,4.89,2/3/2021
1047,MXL,BB-,"MaxLinear, Inc. Common Stock",99.23,12.59,1/20/2021
1048,NVRO,BB-,Nevro Corp. Common Stock,99.23,10.49,2/3/2021
1049,OSK,BB-,Oshkosh Corporation (Holding Company)Common Stock,99.225,41.24,1/30/2021
1050,NUAN,BB-,"Nuance Communications, Inc. - Common Stock",99.231,47.5,2/4/2021
1051,VIAV,BB-,Viavi Solutions Inc. - Common Stock,99.225,27.29,1/31/2021
1052,EPC,BB-,Edgewell Personal Care Company Common Stock,99.22,17.23,2/5/2021
1053,RMBS,BB-,"Rambus, Inc. - Common Stock",99.218,29.31,2/3/2021
1054,AN,BB-,"AutoNation, Inc. Common Stock",99.217,31.01,2/5/2021
1055,PATK,BB-,"Patrick Industries, Inc. - Common Stock",99.223,21.63,1/30/2021
1056,PII,BB-,Polaris Industries Inc. Common Stock,99.216,21.75,1/28/2021
1057,ICFI,BB-,"ICF International, Inc. - Common Stock",99.214,17.85,2/4/2021
1058,RP,BB-,"RealPage, Inc. - Common Stock",99.209,41.14,1/29/2021
1059,GNRC,BB-,Generac Holdlings Inc. Common Stock,99.2,16.11,2/1/2021
1060,ADUS,BB-,Addus HomeCare Corporation - Common Stock,99.199,12.62,2/1/2021
1061,APPF,BB-,"AppFolio, Inc. - Class A Common Stock",99.198,-3.64,2/1/2021
1062,XOM,BB-,Exxon Mobil Corporation Common Stock,99.189,52.55,2/3/2021
1063,TXRH,BB-,"Texas Roadhouse, Inc. - Common Stock",99.197,23.01,1/26/2021
1064,QLYS,BB-,"Qualys, Inc. - Common Stock",99.194,35.49,2/4/2021
1065,PAGP,BB-,"Plains Group Holdings, L.P. Class A Shares repres",99.194,36.59,2/5/2021
1066,WELL,BB-,Welltower Inc. Common Stock,99.193,15.35,1/25/2021
1067,KMX,BB-,CarMax Inc,99.196,34.75,12/24/2020
1068,VALE,BB-,VALE S.A.  American Depositary Shares Each Repres,99.166,40.19,2/4/2021
1069,AIN,BB-,Albany International Corporation Common Stock,99.19,38.16,2/3/2021
1070,VNT,BB-,Vontier Corporation Common Stock,99.186,18.36,2/4/2021
1071,DNKN,BB-,"Dunkin' Brands Group, Inc. - Common Stock",99.192,0.35,2/3/2021
1072,OMAB,BB-,Grupo Aeroportuario del Centro Norte S.A.B. de C.,99.245,21.31,2/6/2021
1073,BLMN,BB-,"Bloomin' Brands, Inc. - Common Stock",99.169,57.19,2/2/2021
1074,GPK,BB-,Graphic Packaging Holding Company,99.181,14.45,2/4/2021
1075,GSHD,BB-,"Goosehead Insurance, Inc. - Class A Common Stock",99.18,23.81,1/31/2021
1076,BPMC,BB-,Blueprint Medicines Corporation - Common Stock,99.179,3.48,1/28/2021
1077,VRTX,BB-,Vertex Pharmaceuticals Incorporated - Common Stoc,99.178,-2.28,2/4/2021
1078,LAD,BB-,"Lithia Motors, Inc. Common Stock",99.177,40.6,2/4/2021
1079,DRI,BB-,"Darden Restaurants, Inc. Common Stock",99.177,29.37,2/2/2021
1080,BL,BB-,"BlackLine, Inc. - Common Stock",99.176,34.21,2/6/2021
1081,ALNY,BB-,"Alnylam Pharmaceuticals, Inc. - Common Stock",99.179,26.53,2/1/2021
1082,ENR,BB-,"Energizer Holdings, Inc. Common Stock",99.169,3.5,1/27/2021
1083,BJ,BB-,"BJ's Wholesale Club Holdings, Inc. Common Stock",99.166,-14.3,2/1/2021
1084,ST,BB-,Sensata Technologies Holding N.V. Ordinary Shares,99.17,18.84,1/30/2021
1085,ENBL,BB-,"Enable Midstream Partners, LP Common Units repres",99.169,32.72,2/3/2021
1086,CTB,BB-,Cooper Tire & Rubber Company Common Stock,99.207,9.7,1/27/2021
1087,PDM,BB-,"Piedmont Office Realty Trust, Inc. Class A Common",99.161,36.71,1/18/2021
1088,FOX,BB-,"Twenty-First Century Fox, Inc. - Class B Common S",99.166,19.95,1/27/2021
1089,NVMI,BB-,Nova Measuring Instruments Ltd. - Ordinary Shares,99.166,19.73,1/20/2021
1090,PEGA,BB-,Pegasystems Inc. - Common Stock,99.165,10.57,2/4/2021
1091,CPB,BB-,Campbell Soup Company Common Stock,99.17,-0.8,1/29/2021
1092,XEC,BB-,Cimarex Energy Co Common Stock,99.163,78.05,2/3/2021
1093,SPB,BB-,"Spectrum Brands Holdings, Inc. Common Stock",99.175,22.3,2/3/2021
1094,BABA,BB-,Alibaba Group Holding Limited American Depositary,99.156,-7.21,2/3/2021
1095,CNNE,BB-,"Cannae Holdings, Inc. Common Stock",99.178,4.16,1/26/2021
1096,ENLC,BB-,"EnLink Midstream, LLC Common Units representing L",99.157,66.54,1/29/2021
1097,NVDA,BB-,NVIDIA Corporation - Common Stock,99.16,-5.97,2/5/2021
1098,NFE,BB-,New Fortress Energy LLC - Class A Shares Represen,99.149,38.01,1/27/2021
1099,SXT,BB-,Sensient Technologies Corporation Common Stock,99.144,7.37,2/4/2021
1100,PLXS,BB-,Plexus Corp. - Common Stock,99.144,10.65,1/27/2021
1101,MRTX,BB-,"Mirati Therapeutics, Inc. - Common Stock",99.142,-10.03,2/5/2021
1102,RGEN,B+,Repligen Corporation - Common Stock,99.139,14.33,2/5/2021
1103,NCNO,B+,"nCino, Inc. - Common Stock",99.135,6.36,2/6/2021
1104,NDAQ,B+,"Nasdaq, Inc. - Common Stock",99.132,7.05,2/6/2021
1105,ALGT,B+,Allegiant Travel Company - Common Stock,99.375,54.74,2/5/2021
1106,NYCB,B+,"New York Community Bancorp, Inc. Common Stock",99.125,33.29,2/4/2021
1107,LNG,B+,"Cheniere Energy, Inc. Common Stock",99.142,32.84,2/6/2021
1108,NWSA,B+,News Corporation - Class A Common Stock,99.109,38.45,2/3/2021
1109,MRCY,B+,Mercury Systems Inc - Common Stock,99.122,7.3,2/1/2021
1110,CRM,B+,Salesforce.com Inc Common Stock,99.123,-7.39,1/28/2021
1111,TXG,B+,"10x Genomics, Inc. - common stock",99.133,26.5,2/5/2021
1112,SINA,B+,Sina Corporation - Ordinary Shares,99.153,-0.44,2/5/2021
1113,SF,B+,Stifel Financial Corporation Common Stock,99.121,37.97,2/6/2021
1114,MRTN,B+,"Marten Transport, Ltd. - Common Stock",99.12,3.48,2/4/2021
1115,QCOM,B+,QUALCOMM Incorporated - Common Stock,99.11,1.26,2/5/2021
1116,SWKS,B+,"Skyworks Solutions, Inc. - Common Stock",99.103,20.4,1/29/2021
1117,ZLAB,B+,Zai Lab Limited - American Depositary Shares,99.114,1440.44,2/5/2021
1118,COG,B+,Cabot Oil & Gas Corporation Common Stock,99.114,6.81,2/3/2021
1119,SLB,B+,Schlumberger N.V. Common Stock,99.065,64.36,1/26/2021
1120,TRTN,B+,Triton International Limited Common Shares,99.113,32.22,2/6/2021
1121,SHLX,B+,"Shell Midstream Partners, L.P. Common Units repre",99.12,35.61,2/4/2021
1122,ABG,B+,Asbury Automotive Group Inc Common Stock,99.105,35.84,2/5/2021
1123,WPX,B+,"WPX Energy, Inc. Common Stock",99.102,84.91,2/2/2021
1124,BLUE,B+,"bluebird bio, Inc. - Common Stock",99.099,-7.15,2/2/2021
1125,EBC,B+,"Eastern Bankshares, Inc. - Common Stock",99.095,21.71,2/3/2021
1126,WU,B+,Western Union Company (The) Common Stock,99.077,11.56,2/1/2021
1127,TFII,B+,TFI International Inc. Common Shares,99.092,52.66,1/26/2021
1128,RHP,B+,"Ryman Hospitality Properties, Inc. (REIT)",99.087,73.14,2/6/2021
1129,VVV,B+,Valvoline Inc. Common Stock,99.086,8.87,2/5/2021
1130,QRVO,B+,"Qorvo, Inc. - Common Stock",99.08,13.49,2/4/2021
1131,PSMT,B+,"PriceSmart, Inc. - Common Stock",99.083,49.92,1/24/2021
1132,HPE,B+,Hewlett Packard Enterprise Company Common Stock,99.064,41.8,2/4/2021
1133,STEP,B+,StepStone Group Inc. - Class A Common Stock,99.123,-58.48,2/2/2021
1134,LEN,B+,Lennar Corporation Class A Common Stock,99.078,20.28,2/2/2021
1135,PKG,B+,Packaging Corporation of America Common Stock,99.072,8.19,1/30/2021
1136,ATUS,B+,"Altice USA, Inc. Class A Common Stock",99.07,25.03,1/30/2021
1137,MBT,B+,Mobile TeleSystems PJSC,99.07,5.04,1/28/2021
1138,Fsk,B+,FS KKR Capital Corp. Common Stock,99.068,22.01,2/5/2021
1139,VFC,B+,V.F. Corporation Common Stock,99.067,17.44,1/7/2021
1140,NXST,B+,"Nexstar Media Group, Inc. - Class A Common Stock",99.064,45.34,1/29/2021
1141,AEL,B+,American Equity Investment Life Holding Company C,99.061,35.53,1/31/2021
1142,ens,B+,Enersys Common Stock,99.042,17.23,2/1/2021
1143,GMED,B+,"Globus Medical, Inc. Class A Common Stock",99.05,17.22,12/20/2020
1144,RIO,B+,Rio Tinto Plc Common Stock,99.047,29.03,1/28/2021
1145,HQY,B+,"HealthEquity, Inc. - Common Stock",99.031,56.45,2/5/2021
1146,LESL,B+,"Leslie's, Inc. - Common Stock",99.042,12.83,1/28/2021
1147,RNG,B+,"Ringcentral, Inc. Class A Common Stock",99.041,39.38,1/4/2021
1148,HMY,B+,Harmony Gold Mining Company Limited,99.085,-27.7,2/3/2021
1149,KKR,B+,KKR & Co. L.P. Common Units Representing Limited,99.034,18.03,2/3/2021
1150,LILAK,B+,Liberty Global plc - Class C Ordinary Shares,99.033,11.18,1/24/2021
1151,CASY,B+,"Caseys General Stores, Inc. - Common Stock",99.045,9.54,1/10/2021
1152,NS,B+,Nustar Energy L.P.  Common Units,99.03,60.56,2/3/2021
1153,ORA,B+,"Ormat Technologies, Inc. Common Stock",99.045,72.58,1/27/2021
1154,FMC,B+,FMC Corporation Common Stock,99.025,6,1/21/2021
1155,ESLT,B+,Elbit Systems Ltd. - Ordinary Shares,99.033,21.31,1/27/2021
1156,VNE,B+,"Veoneer, Inc. Common Stock",99.019,67.96,1/28/2021
1157,BWA,B+,BorgWarner Inc. Common Stock,99.026,18.31,1/26/2021
1158,ARNC,B+,Arconic Inc. Common Stock,99.014,3.25,2/3/2021
1159,ADS,B+,Alliance Data Systems Corporation Common Stock,98.994,27.7,2/1/2021
1160,NOC,B+,Northrop Grumman Corporation Common Stock,99.003,-0.85,2/2/2021
1161,BA,B+,Boeing Company (The) Common Stock,99.005,47.53,1/28/2021
1162,JBL,B+,Jabil Inc. Common Stock,99,24.2,1/17/2021
1163,BAH,B+,Booz Allen Hamilton Holding Corporation Common St,98.984,-5.34,2/5/2021
1164,CNXC,B+,CNX Coal Resources LP Common Units representing l,99,10.25,1/29/2021
1165,HOLX,B+,"Hologic, Inc. - Common Stock",98.995,9.76,2/2/2021
1166,MCD,B+,McDonald's Corporation Common Stock,98.995,-1.7,1/31/2021
1167,FN,B+,Fabrinet Ordinary Shares,98.991,34.02,2/3/2021
1168,TAC,B+,TransAlta Corporation Ordinary Shares,98.99,42.12,2/4/2021
1169,ADPT,B+,Adaptive Biotechnologies Corporation - Common Sto,98.988,20.47,2/1/2021
1170,WWW,B+,"Wolverine World Wide, Inc. Common Stock",98.988,17.3,2/4/2021
1171,TV,B+,Grupo Televisa S.A. Common Stock,98.985,14.68,2/5/2021
1172,BLDR,B+,"Builders FirstSource, Inc. - Common Stock",98.982,119.4,1/31/2021
1173,EOG,B+,"EOG Resources, Inc. Common Stock",98.98,63.71,1/22/2021
1174,TGNA,B+,TEGNA Inc,98.979,31.46,1/22/2021
1175,SYKE,B+,"Sykes Enterprises, Incorporated - Common Stock",98.977,9.97,1/4/2021
1176,NEP,B+,"NextEra Energy Partners, LP Common Units represen",98.989,33.07,1/29/2021
1177,BIPC,B+,Brookfield Infrastructure Partners LP Class A Sub,98.946,6.33,2/5/2021
1178,FTNT,B+,"Fortinet, Inc. - Common Stock",98.948,33.06,2/6/2021
1179,OSB,B+,Norbord Inc. Common Stock,98.965,34.67,1/28/2021
1180,MTB,B+,M&T Bank Corporation Common Stock,98.961,41.73,2/2/2021
1181,ghc,B+,Graham Holdings Company Common Stock,98.96,38.06,1/16/2021
1182,BILI,B+,Bilibili Inc. - American Depositary Shares,98.955,55.33,1/4/2021
1183,DISCA,B+,"Discovery Communications, Inc. - Series A Common",98.958,93.31,1/24/2021
1184,FTI,B+,TechnipFMC plc Ordinary Share,98.975,60.42,2/4/2021
1185,PDCE,B+,"PDC Energy, Inc. - Common Stock",98.957,125.94,2/4/2021
1186,MMP,B+,Magellan Midstream Partners L.P. Limited Partners,98.955,18.35,2/6/2021
1187,FE,B+,FirstEnergy Corporation Common Stock,98.95,11.14,2/5/2021
1188,FOXA,B+,"Twenty-First Century Fox, Inc. - Class A Common S",98.948,19.89,1/28/2021
1189,FIVN,B+,"Five9, Inc. - Common Stock",98.943,5.01,2/6/2021
1190,ASB,B,Associated Banc-Corp Common Stock,98.885,42.59,2/3/2021
1191,safm,B,"Sanderson Farms, Inc. - Common Stock",98.934,7.6,2/6/2021
1192,VRRM,B,Verra Mobility Corporation - Class A Common Stock,98.927,42.48,2/2/2021
1193,KHC,B,The Kraft Heinz Company - Common Stock,98.917,7.17,2/6/2021
1194,FFIV,B,"F5 Networks, Inc. - Common Stock",98.921,39.14,2/5/2021
1195,HUBS,B,"HubSpot, Inc. Common Stock",98.919,9.29,2/6/2021
1196,FTDR,B,"frontdoor, inc. - Common Stock",98.919,18.71,2/6/2021
1197,KR,B,Kroger Company (The) Common Stock,98.933,-1.74,2/4/2021
1198,HXL,B,Hexcel Corporation Common Stock,98.918,34.42,2/5/2021
1199,FORM,B,"FormFactor, Inc. - Common Stock",98.918,27.57,2/6/2021
1200,PSN,B,Parsons Corporation Common Stock,98.91,25.29,2/6/2021
1201,OPCH,B,"Option Care Health, Inc. - Common Stock",98.906,27.17,2/2/2021
1202,BYD,B,Boyd Gaming Corporation Common Stock,98.994,27.29,2/4/2021
1203,BAM,B,Brookfield Asset Management Inc. Common Stock,98.902,18.54,2/2/2021
1204,EGHT,B,8x8 Inc - Common Stock,98.902,93.49,2/5/2021
1205,ZION,B,Zions Bancorporation - Common Stock,98.9,49.46,2/4/2021
1206,JELD,B,"JELD-WEN Holding, Inc. Common Stock",98.9,24,2/2/2021
1207,BIO,B,"Bio-Rad Laboratories, Inc. Class A Common Stock",98.888,-6.16,2/1/2021
1208,KALU,B,Kaiser Aluminum Corporation - Common Stock,98.89,51.65,2/5/2021
1209,WHR,B,Whirlpool Corporation Common Stock,98.893,-4.84,2/2/2021
1210,SNE,B,Sony Corporation Common Stock,98.876,32.64,2/4/2021
1211,SON,B,Sonoco Products Company Common Stock,98.884,12.66,2/1/2021
1212,OCFT,B,"OneConnect Financial Technology Co., Ltd. America",98.876,-7.62,1/14/2021
1213,AHCO,B,AdaptHealth Corp.  - Class A Common Stock,98.883,24.07,2/5/2021
1214,CWEN,B,"Clearway Energy, Inc. Class C Common Stock",98.919,9.96,1/25/2021
1215,HBAN,B,Huntington Bancshares Incorporated - Common Stock,98.869,38.61,2/3/2021
1216,OLED,B,Universal Display Corporation - Common Stock,98.879,8.76,1/31/2021
1217,WRK,B,Westrock Company Common Stock,98.886,11.87,1/29/2021
1218,YUM,B,"Yum! Brands, Inc.",98.87,6,2/6/2021
1219,MTSI,B,"MACOM Technology Solutions Holdings, Inc. - Commo",98.87,48.12,2/5/2021
1220,BX,B,The Blackstone Group L.P. Common Units Representi,98.869,25.99,1/26/2021
1221,DD,B,"DuPont de Nemours, Inc. Common Stock",98.864,27.21,2/4/2021
1222,KMI,B,"Kinder Morgan, Inc. Common Stock",98.846,23.26,1/21/2021
1223,JD,B,"JD.com, Inc. - American Depositary Shares",98.857,4.95,2/2/2021
1224,EPD,B,Enterprise Products Partners L.P. Common Stock,98.851,26.44,1/4/2021
1225,BXS,B,"BancorpSouth, Inc. Common Stock",98.851,23.43,2/4/2021
1226,MS,B,Morgan Stanley Common Stock,98.848,41.65,1/28/2021
1227,VRNS,B,"Varonis Systems, Inc. - Common Stock",98.836,49.83,1/26/2021
1228,AEE,B,Ameren Corporation Common Stock,98.834,-9.34,1/26/2021
1229,HMSY,B,HMS Holdings Corp - Common Stock,98.833,27.86,2/4/2021
1230,PRAA,B,"PRA Group, Inc. - Common Stock",98.833,-0.55,2/5/2021
1231,BRO,B,"Brown & Brown, Inc. Common Stock",98.827,-2.46,1/27/2021
1232,SBNY,B,Signature Bank - Common Stock,98.778,140.66,1/30/2021
1233,PANW,B,"Palo Alto Networks, Inc. Common Stock",98.816,54.9,2/3/2021
1234,IPHI,B,Inphi Corporation Common Stock $0.001 par value,98.822,7,2/4/2021
1235,AQN,B,Algonquin Power & Utilities Corp. Common Shares,98.834,11.15,1/4/2021
1236,SHC,B,Sotera Health Company - Common Stock,98.817,10,1/13/2021
1237,CG,B,The Carlyle Group L.P. - Common Units,98.83,34.06,1/26/2021
1238,USFD,B,US Foods Holding Corp. Common Stock,98.82,54.48,1/21/2021
1239,cost,B,Costco Wholesale Corporation - Common Stock,98.81,-7.55,2/2/2021
1240,WAL,B,Western Alliance Bancorporation Common Stock (DE),98.829,76.34,2/4/2021
1241,AEIS,B,"Advanced Energy Industries, Inc. - Common Stock",98.799,35.55,2/1/2021
1242,TCF,B,TCF Financial Corporation Common Stock,98.795,51.41,1/16/2021
1243,LILA,B,Liberty Global plc - Class A Ordinary Shares,98.795,12.46,1/30/2021
1244,CSOD,B,"Cornerstone OnDemand, Inc. - Common Stock",98.795,10.94,2/3/2021
1245,LLY,B,Eli Lilly and Company Common Stock,98.793,41.35,2/1/2021
1246,AAP,B,Advance Auto Parts Inc Advance Auto Parts Inc W/I,98.792,-1.29,1/23/2021
1247,GPI,B,"Group 1 Automotive, Inc. Common Stock",98.803,32.44,1/24/2021
1248,RTX,B,Raytheon Technologies Corporation Common Stock,98.769,23.51,1/27/2021
1249,FNB,B,F.N.B. Corporation Common Stock,98.776,41.29,2/2/2021
